,R_fighter,B_fighter,weight_class,rounds,title_bout,prediction
1141,Kamaru Usman,Sarah Moras,Welterweight,5,0,[0.44995386 0.55004614]
1142,Kamaru Usman,Leonardo Santos,Welterweight,5,0,[0.47248541 0.52751459]
1143,Kamaru Usman,Thiago Santos,Welterweight,5,0,[0.4809279 0.5190721]
1144,Kamaru Usman,Andrew Sanchez,Welterweight,5,0,[0.44683264 0.55316736]
1145,Kamaru Usman,Curtis Blaydes,Welterweight,5,0,[0.40397391 0.59602609]
1146,Kamaru Usman,Angela Hill,Welterweight,5,0,[0.41882468 0.58117532]
1147,Kamaru Usman,Kai Kara-France,Welterweight,5,0,[0.42985786 0.57014214]
1148,Kamaru Usman,Nik Lentz,Welterweight,5,0,[0.58187922 0.41812078]
1149,Kamaru Usman,Conor McGregor,Welterweight,5,0,[0.456533 0.543467]
1150,Kamaru Usman,Alexander Volkov,Welterweight,5,0,[0.45888306 0.54111694]
1151,Kamaru Usman,Trevin Giles,Welterweight,5,0,[0.3885688 0.6114312]
1152,Kamaru Usman,Nikita Krylov,Welterweight,5,0,[0.46728709 0.53271291]
1153,Kamaru Usman,Davey Grant,Welterweight,5,0,[0.45199675 0.54800325]
1154,Kamaru Usman,Dominick Cruz,Welterweight,5,0,[0.41530466 0.58469534]
1155,Kamaru Usman,Gilbert Burns,Welterweight,5,0,[0.37319984 0.62680016]
1156,Kamaru Usman,Brad Tavares,Welterweight,5,0,[0.49611839 0.50388161]
1157,Kamaru Usman,Ketlen Vieira,Welterweight,5,0,[0.44108371 0.55891629]
1158,Kamaru Usman,Amanda Nunes,Welterweight,5,0,[0.36091749 0.63908251]
1159,Kamaru Usman,Derrick Lewis,Welterweight,5,0,[0.42294614 0.57705386]
1160,Kamaru Usman,Kelvin Gastelum,Welterweight,5,0,[0.41529228 0.58470772]
1161,Kamaru Usman,Aleksei Oleinik,Welterweight,5,0,[0.53466008 0.46533992]
1162,Kamaru Usman,Islam Makhachev,Welterweight,5,0,[0.36971263 0.63028737]
1163,Kamaru Usman,Joseph Benavidez,Welterweight,5,0,[0.42844869 0.57155131]
1164,Kamaru Usman,Diego Ferreira,Welterweight,5,0,[0.47401197 0.52598803]
1165,Kamaru Usman,Charles Rosa,Welterweight,5,0,[0.48334073 0.51665927]
1166,Kamaru Usman,Jake Matthews,Welterweight,5,0,[0.40597782 0.59402218]
1167,Kamaru Usman,Khalil Rountree Jr.,Welterweight,5,0,[0.36823385 0.63176615]
1168,Kamaru Usman,Misha Cirkunov,Welterweight,5,0,[0.41744377 0.58255623]
1169,Kamaru Usman,Aljamain Sterling,Welterweight,5,0,[0.39418071 0.60581929]
1170,Kamaru Usman,Eddie Wineland,Welterweight,5,0,[0.5306392 0.4693608]
1171,Kamaru Usman,Belal Muhammad,Welterweight,5,0,[0.42424587 0.57575413]
1172,Kamaru Usman,Julianna Pena,Welterweight,5,0,[0.38348347 0.61651653]
1173,Kamaru Usman,Tom Breese,Welterweight,5,0,[0.42573793 0.57426207]
1174,Kamaru Usman,Jairzinho Rozenstruik,Welterweight,5,0,[0.35624198 0.64375802]
1175,Kamaru Usman,Neil Magny,Welterweight,5,0,[0.39985924 0.60014076]
1176,Kamaru Usman,Jimmie Rivera,Welterweight,5,0,[0.41180999 0.58819001]
1177,Kamaru Usman,Marion Reneau,Welterweight,5,0,[0.49365749 0.50634251]
1178,Kamaru Usman,Warlley Alves,Welterweight,5,0,[0.38070744 0.61929256]
1179,Kamaru Usman,Max Holloway,Welterweight,5,0,[0.32856048 0.67143952]
1180,Kamaru Usman,Jessica Eye,Welterweight,5,0,[0.54450041 0.45549959]
1181,Kamaru Usman,Dustin Poirier,Welterweight,5,0,[0.38194608 0.61805392]
1182,Kamaru Usman,Kevin Holland,Welterweight,5,0,[0.37186724 0.62813276]
1183,Kamaru Usman,Michael Johnson,Welterweight,5,0,[0.45612215 0.54387785]
1184,Kamaru Usman,Israel Adesanya,Welterweight,5,0,[0.35362374 0.64637626]
1185,Kamaru Usman,Alessio Di Chirico,Welterweight,5,0,[0.43330303 0.56669697]
1186,Kamaru Usman,Carlos Condit,Welterweight,5,0,[0.48037787 0.51962213]
1187,Kamaru Usman,Aleksandar Rakic,Welterweight,5,0,[0.40102947 0.59897053]
1188,Kamaru Usman,Omari Akhmedov,Welterweight,5,0,[0.44930475 0.55069525]
1189,Kamaru Usman,JJ Aldrich,Welterweight,5,0,[0.39665532 0.60334468]
1190,Kamaru Usman,Pedro Munhoz,Welterweight,5,0,[0.36928044 0.63071956]
1191,Kamaru Usman,Michael Chiesa,Welterweight,5,0,[0.34371358 0.65628642]
1192,Kamaru Usman,Ashley Yoder,Welterweight,5,0,[0.43075817 0.56924183]
1193,Kamaru Usman,Jan Blachowicz,Welterweight,5,0,[0.40247514 0.59752486]
1194,Kamaru Usman,Max Griffin,Welterweight,5,0,[0.39626874 0.60373126]
1195,Kamaru Usman,Frankie Edgar,Welterweight,5,0,[0.46988882 0.53011118]
1196,Kamaru Usman,Drew Dober,Welterweight,5,0,[0.40417836 0.59582164]
1197,Kamaru Usman,Calvin Kattar,Welterweight,5,0,[0.44571275 0.55428725]
1198,Kamaru Usman,Alistair Overeem,Welterweight,5,0,[0.50518794 0.49481206]
1199,Kamaru Usman,Derek Brunson,Welterweight,5,0,[0.49332413 0.50667587]
1200,Kamaru Usman,Li Jingliang,Welterweight,5,0,[0.45735796 0.54264204]
1201,Kamaru Usman,Jared Gordon,Welterweight,5,0,[0.3521717 0.6478283]
1202,Kamaru Usman,Beneil Dariush,Welterweight,5,0,[0.32755609 0.67244391]
1203,Kamaru Usman,Cortney Casey,Welterweight,5,0,[0.45244155 0.54755845]
1204,Kamaru Usman,Andre Ewell,Welterweight,5,0,[0.46885355 0.53114645]
1205,Kamaru Usman,Jonathan Martinez,Welterweight,5,0,[0.49801645 0.50198355]
1206,Kamaru Usman,Rani Yahya,Welterweight,5,0,[0.47982592 0.52017408]
1207,Kamaru Usman,Alexa Grasso,Welterweight,5,0,[0.36493995 0.63506005]
1208,Kamaru Usman,Cory Sandhagen,Welterweight,5,0,[0.34871434 0.65128566]
1209,Kamaru Usman,Brian Kelleher,Welterweight,5,0,[0.47657002 0.52342998]
1210,Kamaru Usman,Clay Guida,Welterweight,5,0,[0.47251324 0.52748676]
1211,Kamaru Usman,Alexis Davis,Welterweight,5,0,[0.34529399 0.65470601]
1212,Kamaru Usman,Andrei Arlovski,Welterweight,5,0,[0.57669406 0.42330594]
1213,Kamaru Usman,Douglas Silva de Andrade,Welterweight,5,0,[0.4281736 0.5718264]
1214,Kamaru Usman,Antonio Carlos Junior,Welterweight,5,0,[0.40945718 0.59054282]
1215,Sarah Moras,Leonardo Santos,Welterweight,5,0,[0.50630442 0.49369558]
1216,Sarah Moras,Thiago Santos,Welterweight,5,0,[0.43936211 0.56063789]
1217,Sarah Moras,Andrew Sanchez,Welterweight,5,0,[0.39551434 0.60448566]
1218,Sarah Moras,Curtis Blaydes,Welterweight,5,0,[0.37054696 0.62945304]
1219,Sarah Moras,Angela Hill,Welterweight,5,0,[0.34989757 0.65010243]
1220,Sarah Moras,Kai Kara-France,Welterweight,5,0,[0.36165101 0.63834899]
1221,Sarah Moras,Nik Lentz,Welterweight,5,0,[0.52631696 0.47368304]
1222,Sarah Moras,Conor McGregor,Welterweight,5,0,[0.31191543 0.68808457]
1223,Sarah Moras,Alexander Volkov,Welterweight,5,0,[0.4445313 0.5554687]
1224,Sarah Moras,Trevin Giles,Welterweight,5,0,[0.34498259 0.65501741]
1225,Sarah Moras,Nikita Krylov,Welterweight,5,0,[0.37988387 0.62011613]
1226,Sarah Moras,Davey Grant,Welterweight,5,0,[0.41903911 0.58096089]
1227,Sarah Moras,Dominick Cruz,Welterweight,5,0,[0.52188213 0.47811787]
1228,Sarah Moras,Gilbert Burns,Welterweight,5,0,[0.37142658 0.62857342]
1229,Sarah Moras,Brad Tavares,Welterweight,5,0,[0.49398854 0.50601146]
1230,Sarah Moras,Ketlen Vieira,Welterweight,5,0,[0.39753275 0.60246725]
1231,Sarah Moras,Amanda Nunes,Welterweight,5,0,[0.29307141 0.70692859]
1232,Sarah Moras,Derrick Lewis,Welterweight,5,0,[0.40038556 0.59961444]
1233,Sarah Moras,Kelvin Gastelum,Welterweight,5,0,[0.42419038 0.57580962]
1234,Sarah Moras,Aleksei Oleinik,Welterweight,5,0,[0.48175456 0.51824544]
1235,Sarah Moras,Islam Makhachev,Welterweight,5,0,[0.21680813 0.78319187]
1236,Sarah Moras,Joseph Benavidez,Welterweight,5,0,[0.50175635 0.49824365]
1237,Sarah Moras,Diego Ferreira,Welterweight,5,0,[0.40792107 0.59207893]
1238,Sarah Moras,Charles Rosa,Welterweight,5,0,[0.56188419 0.43811581]
1239,Sarah Moras,Jake Matthews,Welterweight,5,0,[0.22787674 0.77212326]
1240,Sarah Moras,Khalil Rountree Jr.,Welterweight,5,0,[0.35832675 0.64167325]
1241,Sarah Moras,Misha Cirkunov,Welterweight,5,0,[0.45896645 0.54103355]
1242,Sarah Moras,Aljamain Sterling,Welterweight,5,0,[0.37492783 0.62507217]
1243,Sarah Moras,Eddie Wineland,Welterweight,5,0,[0.63384047 0.36615953]
1244,Sarah Moras,Belal Muhammad,Welterweight,5,0,[0.37617393 0.62382607]
1245,Sarah Moras,Julianna Pena,Welterweight,5,0,[0.20355903 0.79644097]
1246,Sarah Moras,Tom Breese,Welterweight,5,0,[0.29825597 0.70174403]
1247,Sarah Moras,Jairzinho Rozenstruik,Welterweight,5,0,[0.3304733 0.6695267]
1248,Sarah Moras,Neil Magny,Welterweight,5,0,[0.41611934 0.58388066]
1249,Sarah Moras,Jimmie Rivera,Welterweight,5,0,[0.37931623 0.62068377]
1250,Sarah Moras,Marion Reneau,Welterweight,5,0,[0.45396526 0.54603474]
1251,Sarah Moras,Warlley Alves,Welterweight,5,0,[0.29905533 0.70094467]
1252,Sarah Moras,Max Holloway,Welterweight,5,0,[0.38406927 0.61593073]
1253,Sarah Moras,Jessica Eye,Welterweight,5,0,[0.52084588 0.47915412]
1254,Sarah Moras,Dustin Poirier,Welterweight,5,0,[0.2993701 0.7006299]
1255,Sarah Moras,Kevin Holland,Welterweight,5,0,[0.27665255 0.72334745]
1256,Sarah Moras,Michael Johnson,Welterweight,5,0,[0.51440926 0.48559074]
1257,Sarah Moras,Israel Adesanya,Welterweight,5,0,[0.33443484 0.66556516]
1258,Sarah Moras,Alessio Di Chirico,Welterweight,5,0,[0.44517048 0.55482952]
1259,Sarah Moras,Carlos Condit,Welterweight,5,0,[0.42579326 0.57420674]
1260,Sarah Moras,Aleksandar Rakic,Welterweight,5,0,[0.30361922 0.69638078]
1261,Sarah Moras,Omari Akhmedov,Welterweight,5,0,[0.39089815 0.60910185]
1262,Sarah Moras,JJ Aldrich,Welterweight,5,0,[0.38361868 0.61638132]
1263,Sarah Moras,Pedro Munhoz,Welterweight,5,0,[0.33625262 0.66374738]
1264,Sarah Moras,Michael Chiesa,Welterweight,5,0,[0.26713608 0.73286392]
1265,Sarah Moras,Ashley Yoder,Welterweight,5,0,[0.37299478 0.62700522]
1266,Sarah Moras,Jan Blachowicz,Welterweight,5,0,[0.45633052 0.54366948]
1267,Sarah Moras,Max Griffin,Welterweight,5,0,[0.44016704 0.55983296]
1268,Sarah Moras,Frankie Edgar,Welterweight,5,0,[0.44329288 0.55670712]
1269,Sarah Moras,Drew Dober,Welterweight,5,0,[0.30506314 0.69493686]
1270,Sarah Moras,Calvin Kattar,Welterweight,5,0,[0.40358827 0.59641173]
1271,Sarah Moras,Alistair Overeem,Welterweight,5,0,[0.47074965 0.52925035]
1272,Sarah Moras,Derek Brunson,Welterweight,5,0,[0.44299333 0.55700667]
1273,Sarah Moras,Li Jingliang,Welterweight,5,0,[0.4165943 0.5834057]
1274,Sarah Moras,Jared Gordon,Welterweight,5,0,[0.26182036 0.73817964]
1275,Sarah Moras,Beneil Dariush,Welterweight,5,0,[0.27111244 0.72888756]
1276,Sarah Moras,Cortney Casey,Welterweight,5,0,[0.46696788 0.53303212]
1277,Sarah Moras,Andre Ewell,Welterweight,5,0,[0.46604282 0.53395718]
1278,Sarah Moras,Jonathan Martinez,Welterweight,5,0,[0.38398468 0.61601532]
1279,Sarah Moras,Rani Yahya,Welterweight,5,0,[0.43902325 0.56097675]
1280,Sarah Moras,Alexa Grasso,Welterweight,5,0,[0.33950658 0.66049342]
1281,Sarah Moras,Cory Sandhagen,Welterweight,5,0,[0.26480218 0.73519782]
1282,Sarah Moras,Brian Kelleher,Welterweight,5,0,[0.52825787 0.47174213]
1283,Sarah Moras,Clay Guida,Welterweight,5,0,[0.48805394 0.51194606]
1284,Sarah Moras,Alexis Davis,Welterweight,5,0,[0.40927313 0.59072687]
1285,Sarah Moras,Andrei Arlovski,Welterweight,5,0,[0.62380771 0.37619229]
1286,Sarah Moras,Douglas Silva de Andrade,Welterweight,5,0,[0.43951604 0.56048396]
1287,Sarah Moras,Antonio Carlos Junior,Welterweight,5,0,[0.35966526 0.64033474]
1288,Leonardo Santos,Thiago Santos,Welterweight,5,0,[0.53023544 0.46976456]
1289,Leonardo Santos,Andrew Sanchez,Welterweight,5,0,[0.38754765 0.61245235]
1290,Leonardo Santos,Curtis Blaydes,Welterweight,5,0,[0.38573434 0.61426566]
1291,Leonardo Santos,Angela Hill,Welterweight,5,0,[0.36866444 0.63133556]
1292,Leonardo Santos,Kai Kara-France,Welterweight,5,0,[0.45173104 0.54826896]
1293,Leonardo Santos,Nik Lentz,Welterweight,5,0,[0.60187378 0.39812622]
1294,Leonardo Santos,Conor McGregor,Welterweight,5,0,[0.34921305 0.65078695]
1295,Leonardo Santos,Alexander Volkov,Welterweight,5,0,[0.45426051 0.54573949]
1296,Leonardo Santos,Trevin Giles,Welterweight,5,0,[0.33533465 0.66466535]
1297,Leonardo Santos,Nikita Krylov,Welterweight,5,0,[0.42748994 0.57251006]
1298,Leonardo Santos,Davey Grant,Welterweight,5,0,[0.48137335 0.51862665]
1299,Leonardo Santos,Dominick Cruz,Welterweight,5,0,[0.58721559 0.41278441]
1300,Leonardo Santos,Gilbert Burns,Welterweight,5,0,[0.37552643 0.62447357]
1301,Leonardo Santos,Brad Tavares,Welterweight,5,0,[0.54562859 0.45437141]
1302,Leonardo Santos,Ketlen Vieira,Welterweight,5,0,[0.44340443 0.55659557]
1303,Leonardo Santos,Amanda Nunes,Welterweight,5,0,[0.32768313 0.67231687]
1304,Leonardo Santos,Derrick Lewis,Welterweight,5,0,[0.4204047 0.5795953]
1305,Leonardo Santos,Kelvin Gastelum,Welterweight,5,0,[0.47921432 0.52078568]
1306,Leonardo Santos,Aleksei Oleinik,Welterweight,5,0,[0.5920426 0.4079574]
1307,Leonardo Santos,Islam Makhachev,Welterweight,5,0,[0.25073341 0.74926659]
1308,Leonardo Santos,Joseph Benavidez,Welterweight,5,0,[0.62597927 0.37402073]
1309,Leonardo Santos,Diego Ferreira,Welterweight,5,0,[0.46225558 0.53774442]
1310,Leonardo Santos,Charles Rosa,Welterweight,5,0,[0.64039524 0.35960476]
1311,Leonardo Santos,Jake Matthews,Welterweight,5,0,[0.31074777 0.68925223]
1312,Leonardo Santos,Khalil Rountree Jr.,Welterweight,5,0,[0.40271981 0.59728019]
1313,Leonardo Santos,Misha Cirkunov,Welterweight,5,0,[0.52516663 0.47483337]
1314,Leonardo Santos,Aljamain Sterling,Welterweight,5,0,[0.38041612 0.61958388]
1315,Leonardo Santos,Eddie Wineland,Welterweight,5,0,[0.67365441 0.32634559]
1316,Leonardo Santos,Belal Muhammad,Welterweight,5,0,[0.38604608 0.61395392]
1317,Leonardo Santos,Julianna Pena,Welterweight,5,0,[0.27426114 0.72573886]
1318,Leonardo Santos,Tom Breese,Welterweight,5,0,[0.29559254 0.70440746]
1319,Leonardo Santos,Jairzinho Rozenstruik,Welterweight,5,0,[0.38090251 0.61909749]
1320,Leonardo Santos,Neil Magny,Welterweight,5,0,[0.44932711 0.55067289]
1321,Leonardo Santos,Jimmie Rivera,Welterweight,5,0,[0.38255606 0.61744394]
1322,Leonardo Santos,Marion Reneau,Welterweight,5,0,[0.56502389 0.43497611]
1323,Leonardo Santos,Warlley Alves,Welterweight,5,0,[0.39077225 0.60922775]
1324,Leonardo Santos,Max Holloway,Welterweight,5,0,[0.40379088 0.59620912]
1325,Leonardo Santos,Jessica Eye,Welterweight,5,0,[0.5768802 0.4231198]
1326,Leonardo Santos,Dustin Poirier,Welterweight,5,0,[0.34754184 0.65245816]
1327,Leonardo Santos,Kevin Holland,Welterweight,5,0,[0.29178943 0.70821057]
1328,Leonardo Santos,Michael Johnson,Welterweight,5,0,[0.65395643 0.34604357]
1329,Leonardo Santos,Israel Adesanya,Welterweight,5,0,[0.32472621 0.67527379]
1330,Leonardo Santos,Alessio Di Chirico,Welterweight,5,0,[0.50747941 0.49252059]
1331,Leonardo Santos,Carlos Condit,Welterweight,5,0,[0.46832428 0.53167572]
1332,Leonardo Santos,Aleksandar Rakic,Welterweight,5,0,[0.34271465 0.65728535]
1333,Leonardo Santos,Omari Akhmedov,Welterweight,5,0,[0.43175913 0.56824087]
1334,Leonardo Santos,JJ Aldrich,Welterweight,5,0,[0.36394073 0.63605927]
1335,Leonardo Santos,Pedro Munhoz,Welterweight,5,0,[0.28897757 0.71102243]
1336,Leonardo Santos,Michael Chiesa,Welterweight,5,0,[0.34997521 0.65002479]
1337,Leonardo Santos,Ashley Yoder,Welterweight,5,0,[0.45160652 0.54839348]
1338,Leonardo Santos,Jan Blachowicz,Welterweight,5,0,[0.44194273 0.55805727]
1339,Leonardo Santos,Max Griffin,Welterweight,5,0,[0.55727203 0.44272797]
1340,Leonardo Santos,Frankie Edgar,Welterweight,5,0,[0.50070454 0.49929546]
1341,Leonardo Santos,Drew Dober,Welterweight,5,0,[0.37719266 0.62280734]
1342,Leonardo Santos,Calvin Kattar,Welterweight,5,0,[0.36227666 0.63772334]
1343,Leonardo Santos,Alistair Overeem,Welterweight,5,0,[0.56791036 0.43208964]
1344,Leonardo Santos,Derek Brunson,Welterweight,5,0,[0.48853761 0.51146239]
1345,Leonardo Santos,Li Jingliang,Welterweight,5,0,[0.42632041 0.57367959]
1346,Leonardo Santos,Jared Gordon,Welterweight,5,0,[0.32223169 0.67776831]
1347,Leonardo Santos,Beneil Dariush,Welterweight,5,0,[0.28703141 0.71296859]
1348,Leonardo Santos,Cortney Casey,Welterweight,5,0,[0.54859807 0.45140193]
1349,Leonardo Santos,Andre Ewell,Welterweight,5,0,[0.59632512 0.40367488]
1350,Leonardo Santos,Jonathan Martinez,Welterweight,5,0,[0.40521704 0.59478296]
1351,Leonardo Santos,Rani Yahya,Welterweight,5,0,[0.49392164 0.50607836]
1352,Leonardo Santos,Alexa Grasso,Welterweight,5,0,[0.37785194 0.62214806]
1353,Leonardo Santos,Cory Sandhagen,Welterweight,5,0,[0.35219442 0.64780558]
1354,Leonardo Santos,Brian Kelleher,Welterweight,5,0,[0.61807623 0.38192377]
1355,Leonardo Santos,Clay Guida,Welterweight,5,0,[0.49954432 0.50045568]
1356,Leonardo Santos,Alexis Davis,Welterweight,5,0,[0.40472701 0.59527299]
1357,Leonardo Santos,Andrei Arlovski,Welterweight,5,0,[0.65939212 0.34060788]
1358,Leonardo Santos,Douglas Silva de Andrade,Welterweight,5,0,[0.54575583 0.45424417]
1359,Leonardo Santos,Antonio Carlos Junior,Welterweight,5,0,[0.41362873 0.58637127]
1360,Thiago Santos,Andrew Sanchez,Welterweight,5,0,[0.29966969 0.70033031]
1361,Thiago Santos,Curtis Blaydes,Welterweight,5,0,[0.29959774 0.70040226]
1362,Thiago Santos,Angela Hill,Welterweight,5,0,[0.3129215 0.6870785]
1363,Thiago Santos,Kai Kara-France,Welterweight,5,0,[0.33155993 0.66844007]
1364,Thiago Santos,Nik Lentz,Welterweight,5,0,[0.44581276 0.55418724]
1365,Thiago Santos,Conor McGregor,Welterweight,5,0,[0.28417666 0.71582334]
1366,Thiago Santos,Alexander Volkov,Welterweight,5,0,[0.36970998 0.63029002]
1367,Thiago Santos,Trevin Giles,Welterweight,5,0,[0.30717524 0.69282476]
1368,Thiago Santos,Nikita Krylov,Welterweight,5,0,[0.34401759 0.65598241]
1369,Thiago Santos,Davey Grant,Welterweight,5,0,[0.36279573 0.63720427]
1370,Thiago Santos,Dominick Cruz,Welterweight,5,0,[0.44007921 0.55992079]
1371,Thiago Santos,Gilbert Burns,Welterweight,5,0,[0.27625704 0.72374296]
1372,Thiago Santos,Brad Tavares,Welterweight,5,0,[0.43588611 0.56411389]
1373,Thiago Santos,Ketlen Vieira,Welterweight,5,0,[0.33455486 0.66544514]
1374,Thiago Santos,Amanda Nunes,Welterweight,5,0,[0.27260278 0.72739722]
1375,Thiago Santos,Derrick Lewis,Welterweight,5,0,[0.37618067 0.62381933]
1376,Thiago Santos,Kelvin Gastelum,Welterweight,5,0,[0.35966331 0.64033669]
1377,Thiago Santos,Aleksei Oleinik,Welterweight,5,0,[0.44219355 0.55780645]
1378,Thiago Santos,Islam Makhachev,Welterweight,5,0,[0.22433315 0.77566685]
1379,Thiago Santos,Joseph Benavidez,Welterweight,5,0,[0.45638753 0.54361247]
1380,Thiago Santos,Diego Ferreira,Welterweight,5,0,[0.33601237 0.66398763]
1381,Thiago Santos,Charles Rosa,Welterweight,5,0,[0.46608709 0.53391291]
1382,Thiago Santos,Jake Matthews,Welterweight,5,0,[0.28256736 0.71743264]
1383,Thiago Santos,Khalil Rountree Jr.,Welterweight,5,0,[0.40004559 0.59995441]
1384,Thiago Santos,Misha Cirkunov,Welterweight,5,0,[0.45199634 0.54800366]
1385,Thiago Santos,Aljamain Sterling,Welterweight,5,0,[0.27136061 0.72863939]
1386,Thiago Santos,Eddie Wineland,Welterweight,5,0,[0.55548539 0.44451461]
1387,Thiago Santos,Belal Muhammad,Welterweight,5,0,[0.27735853 0.72264147]
1388,Thiago Santos,Julianna Pena,Welterweight,5,0,[0.21392401 0.78607599]
1389,Thiago Santos,Tom Breese,Welterweight,5,0,[0.27554068 0.72445932]
1390,Thiago Santos,Jairzinho Rozenstruik,Welterweight,5,0,[0.30209807 0.69790193]
1391,Thiago Santos,Neil Magny,Welterweight,5,0,[0.34359683 0.65640317]
1392,Thiago Santos,Jimmie Rivera,Welterweight,5,0,[0.32373618 0.67626382]
1393,Thiago Santos,Marion Reneau,Welterweight,5,0,[0.39175865 0.60824135]
1394,Thiago Santos,Warlley Alves,Welterweight,5,0,[0.28731765 0.71268235]
1395,Thiago Santos,Max Holloway,Welterweight,5,0,[0.3135266 0.6864734]
1396,Thiago Santos,Jessica Eye,Welterweight,5,0,[0.46376529 0.53623471]
1397,Thiago Santos,Dustin Poirier,Welterweight,5,0,[0.24082116 0.75917884]
1398,Thiago Santos,Kevin Holland,Welterweight,5,0,[0.2738949 0.7261051]
1399,Thiago Santos,Michael Johnson,Welterweight,5,0,[0.54718517 0.45281483]
1400,Thiago Santos,Israel Adesanya,Welterweight,5,0,[0.26434524 0.73565476]
1401,Thiago Santos,Alessio Di Chirico,Welterweight,5,0,[0.44012787 0.55987213]
1402,Thiago Santos,Carlos Condit,Welterweight,5,0,[0.39522189 0.60477811]
1403,Thiago Santos,Aleksandar Rakic,Welterweight,5,0,[0.27463393 0.72536607]
1404,Thiago Santos,Omari Akhmedov,Welterweight,5,0,[0.33671605 0.66328395]
1405,Thiago Santos,JJ Aldrich,Welterweight,5,0,[0.34974946 0.65025054]
1406,Thiago Santos,Pedro Munhoz,Welterweight,5,0,[0.28117478 0.71882522]
1407,Thiago Santos,Michael Chiesa,Welterweight,5,0,[0.2709617 0.7290383]
1408,Thiago Santos,Ashley Yoder,Welterweight,5,0,[0.34987164 0.65012836]
1409,Thiago Santos,Jan Blachowicz,Welterweight,5,0,[0.32846506 0.67153494]
1410,Thiago Santos,Max Griffin,Welterweight,5,0,[0.36722067 0.63277933]
1411,Thiago Santos,Frankie Edgar,Welterweight,5,0,[0.40506576 0.59493424]
1412,Thiago Santos,Drew Dober,Welterweight,5,0,[0.31817893 0.68182107]
1413,Thiago Santos,Calvin Kattar,Welterweight,5,0,[0.32905128 0.67094872]
1414,Thiago Santos,Alistair Overeem,Welterweight,5,0,[0.42976338 0.57023662]
1415,Thiago Santos,Derek Brunson,Welterweight,5,0,[0.35669089 0.64330911]
1416,Thiago Santos,Li Jingliang,Welterweight,5,0,[0.3187978 0.6812022]
1417,Thiago Santos,Jared Gordon,Welterweight,5,0,[0.25900177 0.74099823]
1418,Thiago Santos,Beneil Dariush,Welterweight,5,0,[0.28080278 0.71919722]
1419,Thiago Santos,Cortney Casey,Welterweight,5,0,[0.45680896 0.54319104]
1420,Thiago Santos,Andre Ewell,Welterweight,5,0,[0.43635349 0.56364651]
1421,Thiago Santos,Jonathan Martinez,Welterweight,5,0,[0.36306114 0.63693886]
1422,Thiago Santos,Rani Yahya,Welterweight,5,0,[0.41850862 0.58149138]
1423,Thiago Santos,Alexa Grasso,Welterweight,5,0,[0.33011299 0.66988701]
1424,Thiago Santos,Cory Sandhagen,Welterweight,5,0,[0.29193776 0.70806224]
1425,Thiago Santos,Brian Kelleher,Welterweight,5,0,[0.43406271 0.56593729]
1426,Thiago Santos,Clay Guida,Welterweight,5,0,[0.48107094 0.51892906]
1427,Thiago Santos,Alexis Davis,Welterweight,5,0,[0.31403231 0.68596769]
1428,Thiago Santos,Andrei Arlovski,Welterweight,5,0,[0.53492677 0.46507323]
1429,Thiago Santos,Douglas Silva de Andrade,Welterweight,5,0,[0.436547 0.563453]
1430,Thiago Santos,Antonio Carlos Junior,Welterweight,5,0,[0.34731211 0.65268789]
1431,Andrew Sanchez,Curtis Blaydes,Welterweight,5,0,[0.45547317 0.54452683]
1432,Andrew Sanchez,Angela Hill,Welterweight,5,0,[0.43603637 0.56396363]
1433,Andrew Sanchez,Kai Kara-France,Welterweight,5,0,[0.41766215 0.58233785]
1434,Andrew Sanchez,Nik Lentz,Welterweight,5,0,[0.60134361 0.39865639]
1435,Andrew Sanchez,Conor McGregor,Welterweight,5,0,[0.39352535 0.60647465]
1436,Andrew Sanchez,Alexander Volkov,Welterweight,5,0,[0.53301561 0.46698439]
1437,Andrew Sanchez,Trevin Giles,Welterweight,5,0,[0.38393958 0.61606042]
1438,Andrew Sanchez,Nikita Krylov,Welterweight,5,0,[0.45690775 0.54309225]
